exit_any,sector_grp,years_since_first_investment,flag_founding_pre2000,first_round_syndicate_size,first_round_foreign_investor_share,first_round_corporate_vc_flag,first_round_late_stage_pe_flag,first_round_investor_experience_mean,log_investor_experience_mean
0,Pharmaceuticals,0.49555099247091033,1,1,1.0,0,0,467.0,6.148468295917647
0,Pharmaceuticals,1.6974674880219027,1,1,0.0,0,0,10.0,2.3978952727983707
0,Internet,7.200547570157426,0,1,0.0,0,0,163.0,5.099866427824199
0,Internet,7.83025325119781,0,6,0.3333333333333333,0,1,2438.5714285714284,7.799577658831925
0,Pharmaceuticals,8.328542094455852,1,3,0.5,0,1,1514.6666666666667,7.323610665156901
0,Healthcare IT,3.2826830937713893,0,1,0.0,0,0,210.0,5.351858133476067
0,Retail,8.238193018480493,1,1,1.0,0,0,327.0,5.793013608384144
0,Other,2.4503764544832305,0,1,0.0,0,0,24947.0,10.124548937646013
0,Other,3.055441478439425,0,1,0.0,0,0,76.0,4.343805421853684
0,Business Support Services,8.347707049965777,0,2,1.0,0,0,4065.0,8.310414994188292
0,Logistics & Distribution,6.201232032854209,0,2,0.5,0,1,923.75,6.829523430712563
0,Software,5.519507186858316,0,1,1.0,0,0,12.0,2.5649493574615367
0,Software,4.309377138945927,0,1,0.0,0,0,248.0,5.517452896464707
0,Financial Services,1.0130047912388775,0,1,0.0,0,0,1.0,0.6931471805599453
0,Software,8.774811772758385,0,2,0.0,0,0,12.0,2.5649493574615367
0,"Automobiles, Other Vehicles & Parts",1.9685147159479808,0,2,0.5,0,0,11.5,2.5257286443082556
0,Business Support Services,9.045859000684462,0,1,1.0,0,1,2.0,1.0986122886681098
0,Other,3.3292265571526354,0,2,0.0,0,1,34.0,3.5553480614894135
0,Other,6.573579739904175,0,4,0.5,0,0,4380.625,8.385174939131526
0,Healthcare IT,3.9644079397672827,0,3,0.3333333333333333,0,0,1113.3333333333333,7.016011597751989
1,Software,9.850787132101301,0,2,0.0,0,0,1573.0,7.3613754289773485
0,Software,0.28199863107460643,0,7,0.7142857142857143,0,1,3384.1428571428573,8.127151387452267
0,Other,6.976043805612594,0,2,0.5,0,0,11982.5,9.391285982590206
0,Agribusiness,9.826146475017111,0,1,0.0,0,0,16.0,2.833213344056216
1,Pharmaceuticals,7.5044490075290895,0,1,1.0,0,0,1.0,0.6931471805599453
0,Software,6.620123203285421,0,1,0.0,0,0,9.0,2.302585092994046
1,Software,9.582477754962355,0,2,0.5,0,0,210.0,5.351858133476067
0,Internet,9.905544147843942,0,1,0.0,0,0,20.0,3.044522437723423
0,Retail,9.17180013689254,0,2,0.0,0,0,9.5,2.3513752571634776
0,Consumer Products,2.858316221765914,1,2,0.0,0,0,1554.5,7.349552316337692
0,Other,3.4496919917864477,0,1,0.0,0,0,20.0,3.044522437723423
0,Financial Services,0.5503080082135524,0,1,0.0,0,0,6.0,1.9459101490553132
0,Retail,0.783025325119781,0,5,0.0,0,0,226.4,5.426710581316436
0,Other,5.963039014373717,0,2,0.0,0,0,1644.0,7.405495663199472
1,Retail,5.6591375770020536,0,1,0.0,0,0,10.0,2.3978952727983707
0,Other,2.0616016427104724,0,3,0.0,0,0,27.0,3.332204510175204
0,"Automobiles, Other Vehicles & Parts",5.839835728952772,0,2,0.5,0,0,113.0,4.736198448394496
0,Software,6.806297056810404,0,1,0.0,0,0,31.0,3.4657359027997265
0,"Automobiles, Other Vehicles & Parts",4.347707049965777,0,1,1.0,0,0,1.0,0.6931471805599453
0,Software,7.175906913073238,0,1,0.0,0,0,47.0,3.871201010907891
0,Medical Devices & Equipment,7.98631074606434,0,2,0.0,0,0,8214.0,9.01371703047137
0,Other,5.327857631759069,0,3,0.0,0,0,5463.666666666667,8.606058404544866
0,"Automobiles, Other Vehicles & Parts",2.4804928131416837,0,2,0.0,0,0,1584.5,7.368655093978402
0,Consumer Products,2.130047912388775,0,1,0.0,0,0,4.0,1.6094379124341003
0,Internet,8.922655715263518,0,2,0.0,0,0,570.0,6.3473892096560105
0,Business Support Services,4.057494866529774,0,1,0.0,0,0,12.0,2.5649493574615367
1,Internet,1.2347707049965777,0,1,0.0,0,0,2063.0,7.6324011266014535
0,Healthcare,9.522245037645447,0,1,0.0,0,0,5.0,1.791759469228055
0,Software,3.7727583846680357,0,1,1.0,0,0,124.0,4.8283137373023015
0,Software,5.062286105407256,0,3,0.3333333333333333,0,0,789.75,6.672981862185758
0,Internet,5.494866529774128,0,1,1.0,0,0,25.0,3.258096538021482
0,Software,3.40041067761807,0,3,1.0,0,0,14511.25,9.582748399328914
0,Other,7.082819986310746,0,2,1.0,0,0,13.5,2.6741486494265287
0,Other,3.6358658453114305,0,4,0.25,1,0,20.75,3.079613757534693
0,Other,0.24914442162902123,0,3,0.3333333333333333,0,0,1045.3333333333333,6.953047268173844
0,Retail,5.158110882956879,0,2,0.0,0,0,1573.0,7.3613754289773485
0,Other,7.129363449691992,0,2,0.5,0,0,15394.5,9.641830537908497
0,Software,8.785763175906913,0,4,0.0,0,0,3099.1666666666665,8.039211152468896
0,Retail,9.905544147843942,0,2,0.0,0,0,11.0,2.4849066497880004
0,Retail,3.2087611225188226,0,3,0.0,0,0,12508.0,9.434203664214742
0,Other,5.434633812457221,0,2,0.0,0,0,23415.5,10.061196181064831
0,Education/Training,6.951403148528406,0,2,1.0,0,0,10.0,2.3978952727983707
0,Financial Services,9.401779603011637,0,3,1.0,0,0,44.0,3.8066624897703196
0,Other,3.997262149212868,0,3,0.3333333333333333,0,0,1195.0,7.086737934510577
0,Consumer Products,8.88432580424367,1,1,0.0,0,0,2.0,1.0986122886681098
0,Consumer Products,8.528405201916495,0,2,0.0,0,0,1579.0,7.365180126021013
0,Retail,4.522929500342231,0,1,0.0,0,0,10.0,2.3978952727983707
0,Software,8.229979466119097,0,2,0.0,0,0,1563.0,7.355001921105257
0,Food,2.759753593429158,0,2,0.0,0,0,1382.0,7.232010331664759
0,Agribusiness,3.077344284736482,0,4,0.0,0,0,4212.5,8.346048935212409
0,Software,7.529089664613279,0,2,0.5,0,0,5017.2,8.520826582648658
0,Financial Services,5.500342231348392,0,5,0.6,0,0,3841.142857142858,8.25378552565203
0,Software,4.610540725530458,0,1,0.0,1,0,22.0,3.1354942159291497
0,Software,8.229979466119097,0,1,0.0,0,0,3.0,1.3862943611198906
0,Software,4.251882272416153,0,2,0.5,0,0,13854.2,9.536415892414833
0,Internet,5.059548254620124,0,1,1.0,0,0,111.0,4.718498871295094
0,Other,4.167008898015058,0,1,1.0,0,0,155.0,5.049856007249537
0,Internet,7.748117727583847,0,1,0.0,0,0,115.0,4.7535901911063645
0,Internet,6.223134839151267,0,2,0.0,0,0,694.6666666666666,6.544870618409091
0,Agribusiness,6.584531143052704,0,2,0.0,0,0,518.0,6.251903883165888
0,Retail,9.744010951403148,0,6,0.2,1,0,7969.333333333333,8.983481594414492
0,Retail,5.798767967145791,0,4,0.0,0,0,4207.75,8.344920970475284
1,Logistics & Distribution,3.649555099247091,0,1,0.0,0,0,3099.0,8.039157390473237
0,Other,9.500342231348391,0,1,1.0,0,0,37.0,3.6375861597263857
0,Software,3.077344284736482,0,5,0.4,0,0,5097.0,8.53660358493606
0,Financial Services,6.639288158795345,0,1,0.0,0,1,5.0,1.791759469228055
0,Business Support Services,6.787132101300479,1,1,1.0,0,1,7.0,2.0794415416798357
0,Medical Devices & Equipment,2.945927446954141,0,3,0.0,0,0,383.3333333333333,5.951510231600949
0,Financial Services,3.6906228610540723,0,1,1.0,0,0,124.0,4.8283137373023015
0,Other,1.163586584531143,0,2,0.5,0,0,533.0,6.280395838960195
0,Pharmaceuticals,4.783025325119781,0,1,0.0,0,0,16.0,2.833213344056216
0,Software,1.264887063655031,0,1,1.0,0,0,46.0,3.8501476017100584
0,Education/Training,3.885010266940452,0,1,1.0,0,0,111.0,4.718498871295094
0,Software,4.079397672826831,0,2,0.5,0,0,9.0,2.302585092994046
0,Financial Services,2.86652977412731,0,4,0.0,0,0,3435.1666666666665,8.142111787942513
0,Financial Services,9.979466119096509,0,6,0.3333333333333333,1,1,369.42857142857144,5.914660636483351
0,Financial Services,4.772073921971253,0,3,0.0,0,1,40.0,3.713572066704308
0,Other,1.9876796714579055,0,2,0.0,0,0,20.0,3.044522437723423
1,Financial Services,3.02258726899384,0,2,0.0,0,0,1568.0,7.358193752733032
0,Financial Services,3.7754962354551678,0,3,0.0,0,0,1048.0,6.955592608396297
0,Financial Services,7.301848049281314,0,1,0.0,0,0,397.0,5.986452005284438
0,Financial Services,5.7440109514031485,0,3,0.0,0,0,1046.3333333333333,6.954002530147457
0,Financial Services,1.7987679671457906,0,6,0.3333333333333333,0,0,10495.727272727272,9.25881879924903
0,Software,9.533196440793978,0,1,1.0,0,1,41.0,3.7376696182833684
0,Financial Services,6.1738535249828885,0,1,1.0,0,0,41.0,3.7376696182833684
0,Retail,6.978781656399726,0,4,0.25,0,0,1269.0,7.146772179452637
0,Consumer Products,1.6563997262149213,0,3,0.6666666666666666,0,0,4906.636363636364,8.498547712547325
0,Software,3.0855578370978782,0,2,0.0,0,0,23502.5,10.064904625212574
0,Software,2.217659137577002,0,5,0.4,0,0,973.8,6.882232321751051
0,Financial Services,2.5051334702258727,0,4,0.75,0,0,12747.0,9.453129675537227
0,Internet,8.046543463381246,0,2,0.0,0,0,23479.0,10.063904273942033
0,Other,5.990417522245037,0,3,0.0,0,0,4175.75,8.337288711137887
0,Other,9.437371663244353,0,1,0.0,0,0,8.0,2.1972245773362196
0,Financial Services,9.908281998631075,1,1,0.0,0,0,32.0,3.4965075614664802
0,Consumer Products,0.6433949349760438,0,3,0.6666666666666666,1,0,52.0,3.970291913552122
1,Financial Services,1.7768651608487338,0,1,0.0,0,0,2684.6,7.895659445665825
0,Software,4.980150581793292,0,3,0.5,0,0,5770.333333333333,8.66065841310761
0,Logistics & Distribution,0.9527720739219713,0,2,0.0,0,0,5821.333333333333,8.669456376760284
0,Software,2.674880219028063,0,5,1.0,0,0,6539.111111111111,8.785709433773455
0,Financial Services,4.731006160164271,0,6,0.6666666666666666,0,0,108.0,4.6913478822291435
0,Consumer Products,5.683778234086242,0,3,0.0,0,0,1061.3333333333333,6.968223025749227
0,Software,3.383983572895277,0,5,0.2,0,0,683.2,6.528250272543504
0,Software,6.666666666666667,0,3,0.0,0,0,1072.6666666666667,6.978834860663089
0,Pharmaceuticals,1.0349075975359343,1,1,0.0,0,0,4.0,1.6094379124341003
0,Other,7.233401779603011,0,2,0.0,0,0,1458.0,7.285506548522785
0,Software,9.817932922655714,0,2,1.0,1,0,672.5,6.512487995850418
0,Software,6.04517453798768,0,1,0.0,0,0,10.0,2.3978952727983707
0,"Automobiles, Other Vehicles & Parts",3.030800821355236,0,4,0.0,0,0,4101.5,8.319351822964245
0,Internet,8.098562628336756,0,3,0.6666666666666666,0,0,57.0,4.060443010546419
0,Software,2.7132101300479126,0,1,1.0,0,0,2662.0,7.887208585813932
0,Internet,3.4086242299794662,0,2,0.5,0,0,2069.4,7.635497104306581
0,Software,7.906913073237509,0,3,0.6666666666666666,0,0,44.333333333333336,3.8140425970679424
1,Software,2.863791923340178,0,3,0.0,0,0,1066.6666666666667,6.973230860941048
0,Software,6.581793292265571,0,6,0.5,0,0,30.857142857142858,3.4612616224048054
0,Retail,2.8062970568104038,1,1,0.0,0,0,7.0,2.0794415416798357
1,Other,3.1238877481177276,0,1,0.0,0,0,6.0,1.9459101490553132
0,Food,8.960985626283367,0,2,0.5,0,1,417.0,6.035481432524756
0,Internet,7.616700889801506,0,1,0.0,0,0,2.0,1.0986122886681098
0,Food,4.498288843258043,0,4,0.5,0,0,792.5,6.676453539966464
0,Medical Devices & Equipment,6.798083504449007,0,3,0.3333333333333333,0,0,349.3333333333333,5.858885082208841
0,Software,3.482546201232033,0,7,0.7142857142857143,0,0,2707.0,7.903965634032166
0,Logistics & Distribution,7.756331279945243,0,2,0.0,0,0,22.5,3.1570004211501135
0,Other,9.270362765229295,0,1,0.0,0,0,69.0,4.248495242049359
0,Consumer Products,3.238877481177276,0,3,0.0,0,0,5479.666666666667,8.60898202704397
0,Consumer Products,6.3709787816564,0,4,0.0,0,0,821.5,6.712348482639527
0,Software,4.073921971252567,0,1,0.0,0,0,91.0,4.5217885770490405
0,Consumer Products,4.076659822039699,0,2,0.5,0,0,2497.6666666666665,7.823512535250148
0,Software,3.7508555783709787,0,2,0.0,0,0,1571.0,7.360103972989152
0,Internet,3.4414784394250515,0,4,0.0,0,0,11782.25,9.374434310495817
0,Food,2.223134839151266,0,2,0.0,0,0,23502.5,10.064904625212574
0,Other,2.108145106091718,0,2,1.0,0,0,24.5,3.2386784521643803
0,Food,0.9336071184120466,0,1,1.0,0,0,70.0,4.2626798770413155
0,Software,5.691991786447638,0,2,0.0,0,0,8.0,2.1972245773362196
0,Food,2.2778918548939084,0,1,1.0,0,0,1403.3333333333333,7.247317973310907
0,Food,8.777549623545516,0,2,1.0,0,0,8838.5,9.086985592946078
0,Other,8.164271047227926,0,3,1.0,0,0,9.666666666666666,2.367123614131617
0,Other,2.5763175906913074,0,4,0.0,0,0,4104.0,8.31996102188653
0,Retail,9.1854893908282,0,4,0.75,0,0,9413.2,9.14997446668974
0,Software,3.2197125256673513,0,2,0.5,0,0,46.0,3.8501476017100584
0,Consumer Products,4.388774811772758,0,1,1.0,0,0,451.0,6.113682179832232
0,Financial Services,4.999315537303217,0,4,0.0,0,0,9577.8,9.167307602158763
1,Software,2.507871321013005,0,1,0.0,0,0,3099.0,8.039157390473237
0,Education/Training,8.906228610540726,0,2,0.0,0,0,16638.0,9.719504616415508
0,Retail,1.3963039014373717,0,4,0.5,0,0,271.5,5.607638614103299
0,Education/Training,8.082135523613964,0,3,0.0,0,0,533.5,6.2813317304651
0,Retail,7.455167693360712,0,1,1.0,0,1,11.0,2.4849066497880004
0,Other,3.3675564681724848,0,1,0.0,0,0,16.0,2.833213344056216
0,Software,3.3073237508555784,0,1,0.0,0,0,163.0,5.099866427824199
0,Software,4.249144421629021,0,3,0.0,0,0,1568.0,7.358193752733032
0,Software,4.958247775496235,0,3,0.3333333333333333,0,0,11983.0,9.391327705757
0,Agribusiness,8.180698151950718,1,1,0.0,0,0,6.0,1.9459101490553132
1,Other,9.582477754962355,1,1,0.0,0,0,4.0,1.6094379124341003
0,Software,4.818617385352498,0,4,0.0,0,0,11751.5,9.371821262898285
0,Other,3.29637234770705,0,2,0.5,0,0,6487.333333333333,8.777760971376447
0,Logistics & Distribution,3.597535934291581,1,1,1.0,0,0,4.5,1.7047480922384253
1,Internet,9.752224503764545,0,2,0.0,0,0,1644.0,7.405495663199472
0,Financial Services,4.131416837782341,0,3,0.0,0,0,1037.6666666666667,6.945693118322529
0,Other,6.97056810403833,0,1,0.0,0,0,163.0,5.099866427824199
0,Other,3.9397672826830936,0,1,0.0,0,0,17.0,2.8903717578961645
0,Other,1.1252566735112937,0,3,0.0,0,0,2232.0,7.711101251840158
0,Healthcare,1.568788501026694,0,1,0.0,0,0,4.0,1.6094379124341003
0,Retail,3.4743326488706368,0,2,0.5,1,0,13569.75,9.515672020277323
1,Education/Training,8.147843942505133,0,2,0.5,0,0,12661.42857142857,9.446394507587707
0,Other,6.882956878850103,0,1,0.0,0,0,10.0,2.3978952727983707
0,Healthcare,5.587953456536619,0,1,0.0,0,0,10.0,2.3978952727983707
0,Software,9.330595482546201,0,1,0.0,0,1,103.0,4.6443908991413725
0,Internet,8.766598220396988,0,2,0.0,0,0,6511.0,8.781401907682376
0,Software,3.6878850102669403,0,3,0.5,0,0,15623.0,9.656563472556515
0,Food,2.316221765913758,0,1,0.0,0,0,3099.0,8.039157390473237
0,Software,7.676933607118412,0,1,0.0,0,0,12.0,2.5649493574615367
0,Financial Services,4.9664613278576315,0,3,0.5,0,0,15639.333333333334,9.65760832674516
0,Software,4.804928131416838,0,4,0.0,0,0,853.5,6.750516502555645
0,Software,1.9849418206707734,0,5,0.2,0,0,25.6,3.2809112157876537
0,Other,4.440793976728268,0,1,0.0,0,0,12.0,2.5649493574615367
0,Software,3.3045859000684463,0,2,1.0,0,0,4795.666666666667,8.475676511213305
0,Internet,7.734428473648186,0,2,0.0,0,0,14.5,2.740840023925201
0,Healthcare,4.7939767282683095,0,6,0.0,0,1,904.1428571428572,6.808092784438949
0,Pharmaceuticals,7.238877481177276,1,1,1.0,0,1,32.0,3.4965075614664802
0,Healthcare IT,0.3258042436687201,0,2,0.0,0,0,23399.0,10.060491301345794
0,Food,3.8357289527720737,0,3,0.0,0,0,4103.6,8.319863574995008
0,Retail,3.540041067761807,0,6,0.5,0,0,401.8333333333333,5.998522911475428
0,Pharmaceuticals,3.2361396303901437,0,1,0.0,0,0,10.0,2.3978952727983707
0,Other,7.898699520876113,0,4,0.0,0,0,830.4,6.723111026818537
0,Software,8.752908966461328,0,2,0.0,0,0,3.0,1.3862943611198906
0,Other,3.433264887063655,0,5,0.8,0,1,7613.428571428572,8.937800222648702
0,Internet,3.7481177275838466,0,3,1.0,0,0,945.3333333333334,6.852594867804862
0,Other,9.754962354551678,1,1,1.0,0,0,7.0,2.0794415416798357
0,Financial Services,7.912388774811773,0,2,0.0,0,0,16642.0,9.719744986586726
0,Other,3.457905544147844,0,1,1.0,0,0,12.0,2.5649493574615367
0,Financial Services,4.7939767282683095,0,6,0.8333333333333334,0,0,3200.5714285714284,8.071397039680274
0,Consumer Products,8.555783709787816,1,1,1.0,0,0,109.0,4.700480365792417
0,Retail,5.240246406570842,0,1,1.0,0,0,493.0,6.202535517187923
0,Software,3.5017111567419574,0,5,0.4,0,0,7614.0,8.937875265329263
0,Other,2.6967830253251197,0,1,1.0,0,0,13.0,2.6390573296152584
0,Other,7.255304585900069,0,2,1.0,0,1,2267.5,7.726874099104019
0,Food,3.4223134839151266,0,1,0.0,0,0,10.0,2.3978952727983707
0,Software,9.869952087611225,0,3,0.6666666666666666,0,0,1141.6666666666667,7.041119991049561
1,Other,2.3874058863791925,0,1,0.0,0,0,3099.0,8.039157390473237
0,Retail,1.3880903490759753,0,4,0.25,0,0,3904.4,8.270115489806397
0,Other,9.522245037645447,0,1,1.0,0,0,1288.0,7.161622002939187
0,Food,7.756331279945243,0,2,0.0,0,1,1554.5,7.349552316337692
0,Food,1.1991786447638604,1,3,0.0,0,1,11.666666666666666,2.538973871058276
0,Food,5.278576317590692,0,1,0.0,0,0,115.0,4.7535901911063645
0,Other,5.018480492813142,0,4,0.0,0,1,4157.25,8.332849591670644
0,Internet,5.163586584531143,0,8,0.125,0,0,58.75,4.09016919081162
0,Other,9.675564681724847,0,2,0.5,0,0,5.5,1.8718021769015913
0,Healthcare,8.574948665297741,1,3,0.6666666666666666,0,0,5062.090909090909,8.52973242738661
0,Software,1.352498288843258,0,1,0.0,0,0,55.0,4.02535169073515
0,Healthcare IT,3.1731690622861053,0,2,1.0,0,0,23398.0,10.06044856538989
0,Other,8.158795345653662,0,4,0.5,0,0,39.0,3.6888794541139363
0,Other,0.8952772073921971,0,1,0.0,0,0,10.0,2.3978952727983707
0,Other,9.900068446269678,0,1,0.0,0,0,4.0,1.6094379124341003
0,Financial Services,7.405886379192334,0,2,0.0,0,0,8867.666666666666,9.09027974457574
0,Software,3.143052703627652,0,1,0.0,0,0,8.0,2.1972245773362196
1,Agribusiness,0.3394934976043806,0,1,0.0,0,0,3099.0,8.039157390473237
0,Other,1.4702258726899384,0,1,0.0,0,0,14.0,2.70805020110221
1,Software,1.9767282683093772,0,2,0.5,0,0,5083.5,8.533951975231192
0,Other,3.592060232717317,0,1,1.0,0,0,12.0,2.5649493574615367
0,Internet,5.971252566735113,0,1,0.0,0,0,248.0,5.517452896464707
0,Internet,5.568788501026694,0,2,0.0,0,0,23479.0,10.063904273942033
0,Software,6.93223819301848,0,2,0.0,0,0,23409.0,10.060918560484957
0,Software,8.739219712525667,1,1,1.0,0,0,14.0,2.70805020110221
0,Software,2.7871321013004793,0,3,0.0,0,0,15611.333333333334,9.65581647917002
0,Consumer Products,3.7700205338809036,0,1,0.0,0,0,24.0,3.2188758248682006
1,Internet,5.968514715947981,0,1,1.0,0,0,1.0,0.6931471805599453
0,Agribusiness,2.414784394250513,0,1,0.0,1,0,12.0,2.5649493574615367
0,Internet,9.212867898699521,0,1,1.0,0,0,1.0,0.6931471805599453
0,Software,6.921286789869952,0,1,1.0,0,0,345.0,5.846438775057725
0,Financial Services,2.16290212183436,0,1,0.0,0,0,14.0,2.70805020110221
0,Software,3.0882956878850103,0,4,0.5,0,0,1230.2,7.11574458252467
0,Food,8.528405201916495,0,2,0.5,0,0,5.5,1.8718021769015913
0,Internet,9.557837097878165,0,2,1.0,0,0,238.5,5.4785534168509695
0,Financial Services,2.8254620123203287,0,2,0.0,0,0,6618.0,8.797699580118923
0,Software,5.522245037645448,0,1,0.0,0,0,47.0,3.871201010907891
0,Education/Training,9.752224503764545,0,1,1.0,0,0,4.0,1.6094379124341003
0,Education/Training,5.683778234086242,0,1,1.0,0,0,11.0,2.4849066497880004
0,Software,6.050650239561944,0,4,0.3333333333333333,0,0,12072.5,9.398768247201899
0,Food,4.939082819986311,0,5,0.4,0,0,735.6666666666666,6.602135505843688
0,Business Support Services,2.6036960985626285,0,2,0.5,0,0,553.0,6.317164686747284
0,Logistics & Distribution,8.542094455852157,0,3,0.3333333333333333,0,0,564.5,6.3377102955561755
0,Food,0.14510609171800137,1,1,0.0,0,0,5.0,1.791759469228055
0,Food,0.35592060232717315,0,1,0.0,0,0,8.0,2.1972245773362196
1,Software,9.073237508555783,0,3,0.0,0,0,1042.6666666666667,6.950495432658296
0,Consumer Products,1.757700205338809,0,1,0.0,0,0,99.0,4.605170185988092
0,Other,9.675564681724847,0,1,1.0,0,0,47.0,3.871201010907891
0,Food,3.909650924024641,0,1,0.0,0,0,12.0,2.5649493574615367
0,Consumer Products,9.560574948665298,0,1,0.0,0,0,5.0,1.791759469228055
0,Other,6.206707734428473,1,1,0.0,0,0,9.0,2.302585092994046
0,Food,3.7754962354551678,0,1,1.0,0,0,70.0,4.2626798770413155
0,Software,5.23750855578371,0,2,0.0,0,0,656.5,6.48844476405192
0,Food,5.059548254620124,0,1,1.0,0,0,15.0,2.772588722239781
0,Software,4.05201916495551,0,4,0.25,0,0,3859.6,8.258577890793775
0,Software,9.086926762491444,0,2,1.0,0,0,50.0,3.9318256327243257
0,Education/Training,5.04312114989733,0,1,1.0,0,0,16.0,2.833213344056216
1,Software,9.78507871321013,0,1,1.0,0,0,6.0,1.9459101490553132
0,Software,7.898699520876113,0,2,0.5,0,0,31.5,3.481240089335692
0,Other,9.130732375085557,1,2,0.5,0,1,100.5,4.620058798481842
0,Food,4.908966461327857,1,1,1.0,0,0,60.0,4.110873864173311
0,Financial Services,3.2361396303901437,0,1,0.0,0,0,1871.0,7.534762657037537
0,Financial Services,1.5331964407939767,0,2,1.0,0,1,32.5,3.5115454388310208
0,Other,7.67419575633128,0,1,1.0,0,1,9.0,2.302585092994046
0,Healthcare,7.742642026009582,0,1,1.0,0,0,11.0,2.4849066497880004
0,Healthcare,9.902806297056811,0,1,0.0,0,0,5.0,1.791759469228055
0,Other,8.813141683778234,1,1,1.0,0,1,261.0,5.568344503761097
0,Consumer Products,2.8145106091718,0,2,1.0,0,0,2490.6666666666665,7.820707109590778
0,Internet,5.555099247091033,0,3,0.0,0,0,5461.666666666667,8.605692349998652
0,Medical Devices & Equipment,8.728268309377139,1,1,1.0,0,1,3.0,1.3862943611198906
0,Healthcare IT,9.6290212183436,0,2,0.0,0,1,96.5,4.579852378003801
0,Logistics & Distribution,8.123203285420944,0,2,0.0,0,0,810.0,6.698268054115413
0,Software,0.6516084873374401,0,2,0.0,0,0,1554.0,7.349230824613334
0,Other,6.9897330595482545,0,4,0.75,0,0,735.25,6.601569734965796
0,Food,3.9863107460643397,0,2,0.5,0,0,15424.75,9.643793469957847
1,Healthcare,4.887063655030801,0,1,1.0,0,0,3058.3333333333335,8.02595230628667
0,Healthcare,5.574264202600959,1,1,0.0,0,0,17.0,2.8903717578961645
0,"Automobiles, Other Vehicles & Parts",6.138261464750171,1,1,0.0,0,0,6.0,1.9459101490553132
0,Financial Services,8.290212183436003,1,3,0.6666666666666666,0,1,70.0,4.2626798770413155
0,"Automobiles, Other Vehicles & Parts",1.9876796714579055,1,1,1.0,0,0,4.0,1.6094379124341003
0,Food,8.095824777549623,1,1,0.0,0,0,10.0,2.3978952727983707
0,Software,6.351813826146475,1,1,1.0,0,0,73.0,4.30406509320417
0,Internet,3.2114989733059547,0,2,1.0,0,0,9264.0,9.13399913871946
1,Software,4.142368240930869,0,1,0.0,0,0,5.0,1.791759469228055
0,Consumer Products,8.199863107460644,0,3,0.0,0,0,1079.5,6.985179175946941
0,Internet,8.14236824093087,0,3,0.0,0,0,399.3333333333333,5.9922975334118735
0,Software,1.7741273100616017,0,4,0.25,0,0,799.1666666666666,6.684820039302886
0,Business Support Services,0.7994524298425736,0,1,1.0,0,0,8.0,2.1972245773362196
0,Consumer Products,8.0,1,1,0.0,0,0,8.0,2.1972245773362196
0,Other,9.232032854209445,1,1,1.0,0,0,53.0,3.9889840465642745
0,Education/Training,4.922655715263518,0,3,0.3333333333333333,0,0,1052.3333333333333,6.959715017912848
0,Other,2.2751540041067764,0,2,0.0,0,0,24.0,3.2188758248682006
0,Retail,9.946611909650924,0,2,0.5,0,1,1555.0,7.349873704738337
0,Other,6.1300479123887746,0,3,0.3333333333333333,0,0,5285.666666666667,8.57294320652073
0,Internet,9.86173853524983,0,2,0.0,0,1,90.0,4.51085950651685
0,Other,9.83709787816564,0,1,1.0,0,0,230.0,5.442417710521793
0,Other,0.2245037645448323,0,3,0.3333333333333333,0,0,2074.8333333333335,7.638117958468226
0,Logistics & Distribution,9.043121149897331,0,1,1.0,0,1,5.0,1.791759469228055
1,Other,2.127310061601643,0,1,0.0,0,0,3099.0,8.039157390473237
0,Financial Services,7.2032854209445585,0,6,0.1666666666666666,0,0,566.3333333333334,6.34094702046521
0,Other,2.830937713894593,0,2,0.0,0,0,738.3333333333334,6.605748879242203
0,Consumer Products,8.071184120465434,0,2,0.0,0,0,23427.0,10.061687167209673
0,Software,0.5256673511293635,0,2,0.5,0,0,5832.0,8.671286726753637
0,Other,3.3894592744695413,0,5,0.2,0,0,2041.3,7.6218319027231125
0,Internet,5.61533196440794,0,2,0.0,0,0,1379.0,7.22983877815125
0,Software,7.748117727583847,0,2,1.0,0,0,539.5,6.292494637079263
0,Internet,2.3956194387405887,0,1,1.0,0,0,130.0,4.875197323201151
0,Software,1.7248459958932238,0,3,0.3333333333333333,0,0,1311.3333333333333,7.1795620022756275
1,Financial Services,6.965092402464066,1,3,0.6666666666666666,0,1,134.33333333333334,4.907740870933623
0,Food,8.506502395619439,0,2,0.0,0,0,14.5,2.740840023925201
0,Software,2.2559890485968515,0,3,0.0,0,0,12.333333333333334,2.5902671654458267
0,Other,1.2320328542094456,0,1,0.0,0,0,14.0,2.70805020110221
0,Healthcare IT,2.409308692676249,0,4,0.25,0,0,3939.5,8.279062897793704
0,Other,9.262149212867898,0,1,0.0,0,0,9.0,2.302585092994046
0,Internet,3.5071868583162216,0,3,0.6666666666666666,0,0,13222.8,9.489773515369553
0,Other,2.2340862422997945,0,1,0.0,0,0,70.0,4.2626798770413155
0,Agribusiness,3.887748117727584,0,2,0.0,0,0,118.66666666666669,4.7847100998201695
0,Other,6.959616700889802,0,6,1.0,0,0,52.833333333333336,3.9858928539946015
0,Software,4.676249144421629,0,4,0.5,0,0,406.5,6.010040932680917
0,Food,9.949349760438055,0,1,0.0,0,0,3.0,1.3862943611198906
0,Healthcare,7.277207392197125,0,2,0.5,0,0,1561.5,7.354042381610556
0,Other,2.1683778234086244,0,2,0.0,0,0,8182.5,9.009875210945939
